-4.075790996797048690e-03,2.701834461813727023e-02,7.541619876295658706e-03,-6.346794194351668139e-01,3.979400014274033781e-01,6.618325398172001384e-01
6.443556592750460110e-01,-7.499168995612439659e-01,-1.461824334427856975e-01,-2.522208413750131120e-04,2.484238501265233212e-02,2.106932739665496809e-02
-4.877541453379137804e-01,-2.556396096850500621e-01,-8.345107008502530288e-01,2.350738129748486480e-03,1.511599434403303188e-02,1.010715476342567525e-02
-2.094574221096543939e-02,1.327214837469260778e-03,2.701558884723284301e-02,3.705867823780053527e-01,9.082573808120497638e-01,-1.912162107939539002e-01
5.884646583454281599e-01,6.088898361355633559e-01,-5.304523565691885434e-01,-3.358893806536799968e-03,2.303756634546985996e-02,-3.226141826816026487e-02
-1.247748994318222115e-02,-2.818596668917018599e-02,7.494375106546689175e-03,-6.781081031218002542e-01,1.238382760827488882e-01,-7.237590619299242300e-01
